Sample_2	Site_2	Mass_2	C2	H2	O2	N2	S2	P2	MolForm_2	El_comp_2	Class_2
BJ_E4	BJ	609.243227	44	34	3	0	0	0	C44H34O3	CHO	ConHC
BJ_E4	BJ	371.0955822	22	17	2	2	0	1	C22H17O2N2P	CHONP	ConHC
BJ_E4	BJ	754.2960412	53	41	4	1	0	0	C53H41O4N	CHON	ConHC
BJ_E4	BJ	523.1398157	31	24	8	0	0	0	C31H24O8	CHO	ConHC
BJ_E4	BJ	668.1923917	40	31	9	1	0	0	C40H31O9N	CHON	ConHC
BJ_E4	BJ	721.2593151	49	38	6	0	0	0	C49H38O6	CHO	ConHC
BJ_E4	BJ	787.3134245	58	45	1	0	0	1	C58H45OP	CHOP	ConHC
BJ_E4	BJ	867.3393332	63	49	2	0	0	1	C63H49O2P	CHOP	ConHC
BJ_E4	BJ	737.3064409	54	42	3	0	0	0	C54H42O3	CHO	ConHC
BJ_E4	BJ	621.2355014	45	35	1	0	0	1	C45H35OP	CHOP	ConHC
BJ_E4	BJ	518.109049	27	21	10	1	0	0	C27H21O10N	CHON	ConHC
BJ_E4	BJ	513.0093829	18	14	14	2	1	0	C18H14O14N2S	CHONS	ConHC
BJ_E4	BJ	422.1219785	27	21	2	1	1	0	C27H21O2NS	CHONS	ConHC
BJ_E4	BJ	398.0547401	18	14	6	3	0	1	C18H14O6N3P	CHONP	ConHC
BJ_E4	BJ	390.1497867	27	21	2	1	0	0	C27H21O2N	CHON	ConHC
BJ_E4	BJ	373.0564411	18	14	9	0	0	0	C18H14O9	CHO	ConHC
BJ_E4	BJ	373.0208813	18	14	5	0	2	0	C18H14O5S2	CHOS	ConHC
BJ_E4	BJ	357.0615395	18	14	8	0	0	0	C18H14O8	CHO	ConHC
BJ_E4	BJ	353.060061	18	14	4	2	1	0	C18H14O4N2S	CHONS	ConHC
BJ_E4	BJ	341.0666106	18	14	7	0	0	0	C18H14O7	CHO	ConHC
BJ_E4	BJ	325.0718329	18	14	6	0	0	0	C18H14O6	CHO	ConHC
BJ_E4	BJ	321.0879733	18	14	4	2	0	0	C18H14O4N2	CHON	ConHC
BJ_E4	BJ	309.0767612	18	14	5	0	0	0	C18H14O5	CHO	ConHC
BJ_E4	BJ	239.9971515	9	7	5	1	1	0	C9H7O5NS	CHONS	ConHC
BJ_E4	BJ	208.0251843	9	7	5	1	0	0	C9H7O5N	CHON	ConHC
BJ_E4	BJ	208.0074204	9	7	3	1	1	0	C9H7O3NS	CHONS	ConHC
BJ_E4	BJ	192.0302265	9	7	4	1	0	0	C9H7O4N	CHON	ConHC
BJ_E4	BJ	176.0353282	9	7	3	1	0	0	C9H7O3N	CHON	ConHC
BJ_E4	BJ	160.0404419	9	7	2	1	0	0	C9H7O2N	CHON	ConHC
BJ_E4	BJ	728.2918303	50	39	3	3	0	0	C50H39O3N3	CHON	ConHC
BJ_E4	BJ	716.2809343	50	39	4	1	0	0	C50H39O4N	CHON	ConHC
BJ_E4	BJ	668.2955603	50	39	1	1	0	0	C50H39ON	CHON	ConHC
BJ_E4	BJ	644.210776	41	32	3	3	0	1	C41H32O3N3P	CHONP	ConHC
BJ_E4	BJ	724.2369427	46	36	4	3	0	1	C46H36O4N3P	CHONP	ConHC
BJ_E4	BJ	663.2473538	46	36	1	2	1	0	C46H36ON2S	CHONS	ConHC
BJ_E4	BJ	549.0522747	23	18	16	0	0	0	C23H18O16	CHO	ConHC
BJ_E4	BJ	517.0444235	23	18	12	0	1	0	C23H18O12S	CHOS	ConHC
BJ_E4	BJ	811.306218	56	44	6	0	0	0	C56H44O6	CHO	ConHC
BJ_E4	BJ	549.1039824	28	22	12	0	0	0	C28H22O12	CHO	ConHC
BJ_E4	BJ	485.1239943	28	22	8	0	0	0	C28H22O8	CHO	ConHC
BJ_E4	BJ	433.1559687	28	22	3	2	0	0	C28H22O3N2	CHON	ConHC
BJ_E4	BJ	421.1268157	28	22	2	0	1	0	C28H22O2S	CHOS	ConHC
BJ_E4	BJ	405.1318176	28	22	1	0	1	0	C28H22OS	CHOS	ConHC
BJ_E4	BJ	336.0183019	14	11	7	1	1	0	C14H11O7NS	CHONS	ConHC
BJ_E4	BJ	320.0411095	14	11	8	1	0	0	C14H11O8N	CHON	ConHC
BJ_E4	BJ	320.0232746	14	11	6	1	1	0	C14H11O6NS	CHONS	ConHC
BJ_E4	BJ	316.0575998	14	11	6	3	0	0	C14H11O6N3	CHON	ConHC
BJ_E4	BJ	304.0462481	14	11	7	1	0	0	C14H11O7N	CHON	ConHC
BJ_E4	BJ	300.0625428	14	11	5	3	0	0	C14H11O5N3	CHON	ConHC
BJ_E4	BJ	288.0513843	14	11	6	1	0	0	C14H11O6N	CHON	ConHC
BJ_E4	BJ	272.0564087	14	11	5	1	0	0	C14H11O5N	CHON	ConHC
BJ_E4	BJ	256.0614471	14	11	4	1	0	0	C14H11O4N	CHON	ConHC
BJ_E4	BJ	710.2368735	47	37	4	1	1	0	C47H37O4NS	CHONS	ConHC
BJ_E4	BJ	662.2697921	47	37	3	1	0	0	C47H37O3N	CHON	ConHC
BJ_E4	BJ	565.1502695	33	26	9	0	0	0	C33H26O9	CHO	ConHC
BJ_E4	BJ	758.2914966	52	41	5	1	0	0	C52H41O5N	CHON	ConHC
BJ_E4	BJ	533.1942037	38	30	1	0	1	0	C38H30OS	CHOS	ConHC
BJ_E4	BJ	368.0774589	19	15	7	1	0	0	C19H15O7N	CHON	ConHC
BJ_E4	BJ	721.2190003	43	34	9	2	0	0	C43H34O9N2	CHON	ConHC
BJ_E4	BJ	670.2264032	43	34	3	3	0	1	C43H34O3N3P	CHONP	ConHC
BJ_E4	BJ	654.2312774	43	34	2	3	0	1	C43H34O2N3P	CHONP	ConHC
BJ_E4	BJ	785.2505058	48	38	9	2	0	0	C48H38O9N2	CHON	ConHC
BJ_E4	BJ	525.0704442	24	19	10	2	0	1	C24H19O10N2P	CHONP	ConHC
BJ_E4	BJ	709.3108507	53	42	2	0	0	0	C53H42O2	CHO	ConHC
BJ_E4	BJ	789.3372723	58	46	3	0	0	0	C58H46O3	CHO	ConHC
BJ_E4	BJ	869.3459298	63	50	2	0	1	0	C63H50O2S	CHOS	ConHC
BJ_E4	BJ	685.1391417	39	31	4	2	2	1	C39H31O4N2S2P	CHONSP	ConHC
BJ_E4	BJ	641.1559492	39	31	5	0	1	1	C39H31O5SP	CHOSP	ConHC
BJ_E4	BJ	609.2352971	44	35	1	0	0	1	C44H35OP	CHOP	ConHC
BJ_E4	BJ	817.185152	49	39	6	0	2	1	C49H39O6S2P	CHOSP	ConHC
BJ_E4	BJ	720.2756193	49	39	5	1	0	0	C49H39O5N	CHON	ConHC
BJ_E4	BJ	704.2626133	49	39	2	1	1	0	C49H39O2NS	CHONS	ConHC
BJ_E4	BJ	913.3449581	64	51	4	0	0	1	C64H51O4P	CHOP	ConHC
BJ_E4	BJ	895.2246905	50	40	16	0	0	0	C50H40O16	CHO	Lignin
BJ_E4	BJ	875.2455053	50	40	13	2	0	0	C50H40O13N2	CHON	Lignin
BJ_E4	BJ	799.3063773	55	44	6	0	0	0	C55H44O6	CHO	UnsatHC
BJ_E4	BJ	751.2524217	50	40	5	0	1	0	C50H40O5S	CHOS	UnsatHC
BJ_E4	BJ	699.1985355	40	32	10	2	0	0	C40H32O10N2	CHON	Lignin
BJ_E4	BJ	651.1782181	40	32	3	2	2	0	C40H32O3N2S2	CHONS	UnsatHC
BJ_E4	BJ	636.1944756	40	32	5	1	0	1	C40H32O5NP	CHONP	Lignin
BJ_E4	BJ	623.2411924	45	36	1	0	1	0	C45H36OS	CHOS	UnsatHC
BJ_E4	BJ	591.166031	35	28	9	0	0	0	C35H28O9	CHO	Lignin
BJ_E4	BJ	539.0429102	20	16	16	2	0	0	C20H16O16N2	CHON	Tannin
BJ_E4	BJ	399.0028552	15	12	11	0	1	0	C15H12O11S	CHOS	Tannin
BJ_E4	BJ	383.1111336	25	20	2	0	1	0	C25H20O2S	CHOS	UnsatHC
BJ_E4	BJ	367.1160588	25	20	1	0	1	0	C25H20OS	CHOS	UnsatHC
BJ_E4	BJ	367.0127984	15	12	9	0	1	0	C15H12O9S	CHOS	Lignin
BJ_E4	BJ	335.0407047	15	12	9	0	0	0	C15H12O9	CHO	Lignin
BJ_E4	BJ	319.0459933	15	12	8	0	0	0	C15H12O8	CHO	Lignin
BJ_E4	BJ	315.0622465	15	12	6	2	0	0	C15H12O6N2	CHON	Lignin
BJ_E4	BJ	303.0508978	15	12	7	0	0	0	C15H12O7	CHO	Lignin
BJ_E4	BJ	299.0672814	15	12	5	2	0	0	C15H12O5N2	CHON	Lignin
BJ_E4	BJ	287.0560558	15	12	6	0	0	0	C15H12O6	CHO	Lignin
BJ_E4	BJ	287.0382919	15	12	4	0	1	0	C15H12O4S	CHOS	Lignin
BJ_E4	BJ	283.0723178	15	12	4	2	0	0	C15H12O4N2	CHON	Lignin
BJ_E4	BJ	271.061192	15	12	5	0	0	0	C15H12O5	CHO	Lignin
BJ_E4	BJ	267.0774453	15	12	3	2	0	0	C15H12O3N2	CHON	Lignin
BJ_E4	BJ	255.0661853	15	12	4	0	0	0	C15H12O4	CHO	Lignin
BJ_E4	BJ	223.0248075	10	8	6	0	0	0	C10H8O6	CHO	Lignin
BJ_E4	BJ	207.0298937	10	8	5	0	0	0	C10H8O5	CHO	Lignin
BJ_E4	BJ	203.0462213	10	8	3	2	0	0	C10H8O3N2	CHON	Lignin
BJ_E4	BJ	191.0349877	10	8	4	0	0	0	C10H8O4	CHO	Lignin
BJ_E4	BJ	187.0513041	10	8	2	2	0	0	C10H8O2N2	CHON	Lignin
BJ_E4	BJ	730.2961712	51	41	4	1	0	0	C51H41O4N	CHON	UnsatHC
BJ_E4	BJ	698.3061988	51	41	2	1	0	0	C51H41O2N	CHON	UnsatHC
BJ_E4	BJ	747.215363	46	37	8	0	0	1	C46H37O8P	CHOP	Lignin
BJ_E4	BJ	682.2083452	41	33	9	1	0	0	C41H33O9N	CHON	Lignin
BJ_E4	BJ	522.1555767	31	25	7	1	0	0	C31H25O7N	CHON	Lignin
BJ_E4	BJ	506.1606956	31	25	6	1	0	0	C31H25O6N	CHON	Lignin
BJ_E4	BJ	793.2629245	52	42	6	0	1	0	C52H42O6S	CHOS	UnsatHC
BJ_E4	BJ	745.296203	52	42	5	0	0	0	C52H42O5	CHO	UnsatHC
BJ_E4	BJ	761.2394939	47	38	10	0	0	0	C47H38O10	CHO	Lignin
BJ_E4	BJ	665.2518002	47	38	2	0	1	0	C47H38O2S	CHOS	UnsatHC
BJ_E4	BJ	674.2214556	42	34	4	3	0	1	C42H34O4N3P	CHONP	UnsatHC
BJ_E4	BJ	426.0831124	21	17	9	1	0	0	C21H17O9N	CHON	Lignin
BJ_E4	BJ	410.0879954	21	17	8	1	0	0	C21H17O8N	CHON	Lignin
BJ_E4	BJ	613.1799849	37	30	5	2	1	0	C37H30O5N2S	CHONS	Lignin
BJ_E4	BJ	692.2803942	48	39	4	1	0	0	C48H39O4N	CHON	UnsatHC
BJ_E4	BJ	537.1552473	32	26	8	0	0	0	C32H26O8	CHO	Lignin
BJ_E4	BJ	358.0681134	16	13	7	3	0	0	C16H13O7N3	CHON	Lignin
BJ_E4	BJ	358.0502315	16	13	5	3	1	0	C16H13O5N3S	CHONS	Lignin
BJ_E4	BJ	346.0567665	16	13	8	1	0	0	C16H13O8N	CHON	Lignin
BJ_E4	BJ	346.0390096	16	13	6	1	1	0	C16H13O6NS	CHONS	Lignin
BJ_E4	BJ	330.0618634	16	13	7	1	0	0	C16H13O7N	CHON	Lignin
BJ_E4	BJ	326.078225	16	13	5	3	0	0	C16H13O5N3	CHON	Lignin
BJ_E4	BJ	314.0669783	16	13	6	1	0	0	C16H13O6N	CHON	Lignin
BJ_E4	BJ	314.0491814	16	13	4	1	1	0	C16H13O4NS	CHONS	Lignin
BJ_E4	BJ	298.0720731	16	13	5	1	0	0	C16H13O5N	CHON	Lignin
BJ_E4	BJ	282.0771003	16	13	4	1	0	0	C16H13O4N	CHON	Lignin
BJ_E4	BJ	896.2272482	54	44	6	1	2	1	C54H44O6NS2P	CHONSP	UnsatHC
BJ_E4	BJ	469.1226041	27	22	4	2	1	0	C27H22O4N2S	CHONS	Lignin
BJ_E4	BJ	409.1267595	27	22	2	0	1	0	C27H22O2S	CHOS	UnsatHC
BJ_E4	BJ	405.1606894	27	22	2	2	0	0	C27H22O2N2	CHON	UnsatHC
BJ_E4	BJ	377.1548537	27	22	2	0	0	0	C27H22O2	CHO	UnsatHC
BJ_E4	BJ	660.1875681	38	31	10	1	0	0	C38H31O10N	CHON	Lignin
BJ_E4	BJ	640.1908987	38	31	5	3	1	0	C38H31O5N3S	CHONS	Lignin
BJ_E4	BJ	668.2469805	44	36	2	3	0	1	C44H36O2N3P	CHONP	UnsatHC
BJ_E4	BJ	564.166412	33	27	8	1	0	0	C33H27O8N	CHON	Lignin
BJ_E4	BJ	548.1712628	33	27	7	1	0	0	C33H27O7N	CHON	Lignin
BJ_E4	BJ	386.1063699	22	18	2	3	0	1	C22H18O2N3P	CHONP	UnsatHC
BJ_E4	BJ	282.0077666	11	9	6	1	1	0	C11H9O6NS	CHONS	Lignin
BJ_E4	BJ	278.0417773	11	9	6	3	0	0	C11H9O6N3	CHON	Lignin
BJ_E4	BJ	266.012808	11	9	5	1	1	0	C11H9O5NS	CHONS	Lignin
BJ_E4	BJ	250.0356111	11	9	6	1	0	0	C11H9O6N	CHON	Lignin
BJ_E4	BJ	234.0407958	11	9	5	1	0	0	C11H9O5N	CHON	Lignin
BJ_E4	BJ	218.0459228	11	9	4	1	0	0	C11H9O4N	CHON	Lignin
BJ_E4	BJ	202.0510277	11	9	3	1	0	0	C11H9O3N	CHON	Lignin
BJ_E4	BJ	688.138767	39	32	5	1	2	1	C39H32O5NS2P	CHONSP	Lignin
BJ_E4	BJ	636.2055716	39	32	4	3	0	1	C39H32O4N3P	CHONP	UnsatHC
BJ_E4	BJ	468.1275124	28	23	4	1	1	0	C28H23O4NS	CHONS	Lignin
BJ_E4	BJ	750.2341022	45	37	10	1	0	0	C45H37O10N	CHON	Lignin
BJ_E4	BJ	904.3286645	62	51	2	1	2	0	C62H51O2NS2	CHONS	UnsatHC
BJ_E4	BJ	717.3007049	51	42	4	0	0	0	C51H42O4	CHO	UnsatHC
BJ_E4	BJ	675.1174769	34	28	13	0	1	0	C34H28O13S	CHOS	Lignin
BJ_E4	BJ	547.1761876	34	28	7	0	0	0	C34H28O7	CHO	Lignin
BJ_E4	BJ	357.0727675	17	14	7	2	0	0	C17H14O7N2	CHON	Lignin
BJ_E4	BJ	345.0615815	17	14	8	0	0	0	C17H14O8	CHO	Lignin
BJ_E4	BJ	341.0778085	17	14	6	2	0	0	C17H14O6N2	CHON	Lignin
BJ_E4	BJ	329.0665153	17	14	7	0	0	0	C17H14O7	CHO	Lignin
BJ_E4	BJ	325.0829708	17	14	5	2	0	0	C17H14O5N2	CHON	Lignin
BJ_E4	BJ	313.0717801	17	14	6	0	0	0	C17H14O6	CHO	Lignin
BJ_E4	BJ	309.0879811	17	14	4	2	0	0	C17H14O4N2	CHON	Lignin
BJ_E4	BJ	297.0768507	17	14	5	0	0	0	C17H14O5	CHO	Lignin
BJ_E4	BJ	293.0931421	17	14	3	2	0	0	C17H14O3N2	CHON	Lignin
BJ_E4	BJ	281.0819087	17	14	4	0	0	0	C17H14O4	CHO	Lignin
BJ_E4	BJ	776.3533875	57	47	2	1	0	0	C57H47O2N	CHON	UnsatHC
BJ_E4	BJ	670.2080662	40	33	9	1	0	0	C40H33O9N	CHON	Lignin
BJ_E4	BJ	607.1866846	40	33	2	0	1	1	C40H33O2SP	CHOSP	UnsatHC
BJ_E4	BJ	678.267965	46	38	1	3	0	1	C46H38ON3P	CHONP	UnsatHC
BJ_E4	BJ	745.287333	52	43	3	0	0	1	C52H43O3P	CHOP	UnsatHC
BJ_E4	BJ	839.3379592	58	48	6	0	0	0	C58H48O6	CHO	UnsatHC
BJ_E4	BJ	448.1472281	29	24	2	1	0	1	C29H24O2NP	CHONP	UnsatHC
BJ_E4	BJ	419.1653701	29	24	3	0	0	0	C29H24O3	CHO	UnsatHC
BJ_E4	BJ	681.2241412	41	34	8	2	0	0	C41H34O8N2	CHON	Lignin
BJ_E4	BJ	776.2502647	47	39	10	1	0	0	C47H39O10N	CHON	Lignin
BJ_E4	BJ	851.31182	59	49	2	0	1	1	C59H49O2SP	CHOSP	UnsatHC
BJ_E4	BJ	754.3330311	54	45	3	1	0	0	C54H45O3N	CHON	UnsatHC
BJ_E4	BJ	695.2803689	48	40	5	0	0	0	C48H40O5	CHO	UnsatHC
BJ_E4	BJ	695.262434	48	40	3	0	1	0	C48H40O3S	CHOS	UnsatHC
BJ_E4	BJ	664.2342426	42	35	7	1	0	0	C42H35O7N	CHON	Lignin
BJ_E4	BJ	617.2252255	42	35	3	0	0	1	C42H35O3P	CHOP	UnsatHC
BJ_E4	BJ	563.0676062	24	20	16	0	0	0	C24H20O16	CHO	Tannin
BJ_E4	BJ	547.0550143	24	20	13	0	1	0	C24H20O13S	CHOS	Lignin
BJ_E4	BJ	462.1710878	30	25	4	1	0	0	C30H25O4N	CHON	Lignin
BJ_E4	BJ	451.1033534	24	20	9	0	0	0	C24H20O9	CHO	Lignin
BJ_E4	BJ	430.1812165	30	25	2	1	0	0	C30H25O2N	CHON	UnsatHC
BJ_E4	BJ	405.0060764	12	10	14	2	0	0	C12H10O14N2	CHON	Other
BJ_E4	BJ	387.0882888	24	20	1	0	2	0	C24H20OS2	CHOS	UnsatHC
BJ_E4	BJ	384.0836135	18	15	7	3	0	0	C18H15O7N3	CHON	Lignin
BJ_E4	BJ	372.0723982	18	15	8	1	0	0	C18H15O8N	CHON	Lignin
BJ_E4	BJ	360.9695046	12	10	9	0	2	0	C12H10O9S2	CHOS	Tannin
BJ_E4	BJ	356.0775706	18	15	7	1	0	0	C18H15O7N	CHON	Lignin
BJ_E4	BJ	352.0937608	18	15	5	3	0	0	C18H15O5N3	CHON	Lignin
BJ_E4	BJ	340.0825665	18	15	6	1	0	0	C18H15O6N	CHON	Lignin
BJ_E4	BJ	324.0877597	18	15	5	1	0	0	C18H15O5N	CHON	Lignin
BJ_E4	BJ	321.0798744	18	15	2	2	0	1	C18H15O2N2P	CHONP	UnsatHC
BJ_E4	BJ	309.0186985	12	10	6	2	1	0	C12H10O6N2S	CHONS	Lignin
BJ_E4	BJ	297.0073801	12	10	7	0	1	0	C12H10O7S	CHOS	Lignin
BJ_E4	BJ	293.0414514	12	10	7	2	0	0	C12H10O7N2	CHON	Lignin
BJ_E4	BJ	293.0236705	12	10	5	2	1	0	C12H10O5N2S	CHONS	Lignin
BJ_E4	BJ	281.030276	12	10	8	0	0	0	C12H10O8	CHO	Tannin
BJ_E4	BJ	281.0124761	12	10	6	0	1	0	C12H10O6S	CHOS	Lignin
BJ_E4	BJ	277.0466037	12	10	6	2	0	0	C12H10O6N2	CHON	Lignin
BJ_E4	BJ	277.0288088	12	10	4	2	1	0	C12H10O4N2S	CHONS	Lignin
BJ_E4	BJ	265.0353201	12	10	7	0	0	0	C12H10O7	CHO	Lignin
BJ_E4	BJ	261.0516391	12	10	5	2	0	0	C12H10O5N2	CHON	Lignin
BJ_E4	BJ	249.0404211	12	10	6	0	0	0	C12H10O6	CHO	Lignin
BJ_E4	BJ	249.0226252	12	10	4	0	1	0	C12H10O4S	CHOS	Lignin
BJ_E4	BJ	245.0567663	12	10	4	2	0	0	C12H10O4N2	CHON	Lignin
BJ_E4	BJ	233.0455376	12	10	5	0	0	0	C12H10O5	CHO	Lignin
BJ_E4	BJ	229.0618149	12	10	3	2	0	0	C12H10O3N2	CHON	Lignin
BJ_E4	BJ	217.0506544	12	10	4	0	0	0	C12H10O4	CHO	Lignin
BJ_E4	BJ	185.0608213	12	10	2	0	0	0	C12H10O2	CHO	Lignin
BJ_E4	BJ	861.3325162	61	51	1	0	1	1	C61H51OSP	CHOSP	UnsatHC
BJ_E4	BJ	688.2367446	43	36	4	3	0	1	C43H36O4N3P	CHONP	UnsatHC
BJ_E4	BJ	725.118899	37	31	8	2	2	1	C37H31O8N2S2P	CHONSP	Lignin
BJ_E4	BJ	632.1925878	37	31	9	1	0	0	C37H31O9N	CHON	Lignin
BJ_E4	BJ	597.1946629	37	31	4	2	0	1	C37H31O4N2P	CHONP	UnsatHC
BJ_E4	BJ	525.1553307	31	26	8	0	0	0	C31H26O8	CHO	Lignin
BJ_E4	BJ	477.1705168	31	26	5	0	0	0	C31H26O5	CHO	Lignin
BJ_E4	BJ	780.3482042	56	47	3	1	0	0	C56H47O3N	CHON	UnsatHC
BJ_E4	BJ	748.358851	56	47	1	1	0	0	C56H47ON	CHON	UnsatHC
BJ_E4	BJ	737.2729159	50	42	4	0	1	0	C50H42O4S	CHOS	UnsatHC
BJ_E4	BJ	410.1332231	25	21	1	3	1	0	C25H21ON3S	CHONS	UnsatHC
BJ_E4	BJ	722.239387	44	37	9	1	0	0	C44H37O9N	CHON	Lignin
BJ_E4	BJ	703.236619	44	37	5	2	0	1	C44H37O5N2P	CHONP	UnsatHC
BJ_E4	BJ	647.1743914	38	32	8	0	1	0	C38H32O8S	CHOS	Lignin
BJ_E4	BJ	511.012188	19	16	11	2	2	0	C19H16O11N2S2	CHONS	Lignin
BJ_E4	BJ	387.0720609	19	16	9	0	0	0	C19H16O9	CHO	Lignin
BJ_E4	BJ	383.0884038	19	16	7	2	0	0	C19H16O7N2	CHON	Lignin
BJ_E4	BJ	367.0934779	19	16	6	2	0	0	C19H16O6N2	CHON	Lignin
BJ_E4	BJ	355.0822696	19	16	7	0	0	0	C19H16O7	CHO	Lignin
BJ_E4	BJ	351.0986939	19	16	5	2	0	0	C19H16O5N2	CHON	Lignin
BJ_E4	BJ	716.3173091	51	43	3	1	0	0	C51H43O3N	CHON	UnsatHC
BJ_E4	BJ	644.1341274	32	27	10	3	1	0	C32H27O10N3S	CHONS	Lignin
BJ_E4	BJ	753.2339037	45	38	11	0	0	0	C45H38O11	CHO	Lignin
BJ_E4	BJ	730.2121615	45	38	1	3	2	1	C45H38ON3S2P	CHONSP	UnsatHC
BJ_E4	BJ	714.252399	45	38	4	3	0	1	C45H38O4N3P	CHONP	UnsatHC
BJ_E4	BJ	593.2849577	45	38	1	0	0	0	C45H38O	CHO	UnsatHC
BJ_E4	BJ	872.2456224	52	44	8	1	1	1	C52H44O8NSP	CHONSP	Lignin
BJ_E4	BJ	607.2154915	39	33	3	2	0	1	C39H33O3N2P	CHONP	UnsatHC
BJ_E4	BJ	393.1608618	26	22	2	2	0	0	C26H22O2N2	CHON	UnsatHC
BJ_E4	BJ	381.1316709	26	22	1	0	1	0	C26H22OS	CHOS	UnsatHC
BJ_E4	BJ	336.0295738	13	11	6	3	1	0	C13H11O6N3S	CHONS	Lignin
BJ_E4	BJ	324.0182551	13	11	7	1	1	0	C13H11O7NS	CHONS	Lignin
BJ_E4	BJ	308.0234103	13	11	6	1	1	0	C13H11O6NS	CHONS	Lignin
BJ_E4	BJ	292.046171	13	11	7	1	0	0	C13H11O7N	CHON	Lignin
BJ_E4	BJ	292.0285441	13	11	5	1	1	0	C13H11O5NS	CHONS	Lignin
BJ_E4	BJ	276.0513951	13	11	6	1	0	0	C13H11O6N	CHON	Lignin
BJ_E4	BJ	272.0675966	13	11	4	3	0	0	C13H11O4N3	CHON	Lignin
BJ_E4	BJ	260.0563793	13	11	5	1	0	0	C13H11O5N	CHON	Lignin
BJ_E4	BJ	244.0614373	13	11	4	1	0	0	C13H11O4N	CHON	Lignin
BJ_E4	BJ	228.0666576	13	11	3	1	0	0	C13H11O3N	CHON	Lignin
BJ_E4	BJ	471.1963871	33	28	3	0	0	0	C33H28O3	CHO	UnsatHC
BJ_E4	BJ	866.3083144	53	45	9	3	0	0	C53H45O9N3	CHON	Lignin
BJ_E4	BJ	758.3278996	53	45	4	1	0	0	C53H45O4N	CHON	UnsatHC
BJ_E4	BJ	726.3374572	53	45	2	1	0	0	C53H45O2N	CHON	UnsatHC
BJ_E4	BJ	710.3428422	53	45	1	1	0	0	C53H45ON	CHON	UnsatHC
BJ_E4	BJ	685.2013134	40	34	7	2	1	0	C40H34O7N2S	CHONS	Lignin
BJ_E4	BJ	426.0941314	20	17	8	3	0	0	C20H17O8N3	CHON	Lignin
BJ_E4	BJ	414.0829282	20	17	9	1	0	0	C20H17O9N	CHON	Lignin
BJ_E4	BJ	410.0992293	20	17	7	3	0	0	C20H17O7N3	CHON	Lignin
BJ_E4	BJ	399.0461719	20	17	5	0	1	1	C20H17O5SP	CHOSP	Lignin
BJ_E4	BJ	394.1043749	20	17	6	3	0	0	C20H17O6N3	CHON	Lignin
BJ_E4	BJ	382.093184	20	17	7	1	0	0	C20H17O7N	CHON	Lignin
BJ_E4	BJ	680.272445	47	40	2	1	0	1	C47H40O2NP	CHONP	UnsatHC
BJ_E4	BJ	862.3049297	54	46	6	3	0	1	C54H46O6N3P	CHONP	UnsatHC
BJ_E4	BJ	408.1427837	27	23	1	1	1	0	C27H23ONS	CHONS	UnsatHC
BJ_E4	BJ	393.1414789	27	23	1	0	0	1	C27H23OP	CHOP	UnsatHC
BJ_E4	BJ	707.0812594	34	29	11	0	2	1	C34H29O11S2P	CHOSP	Lignin
BJ_E4	BJ	658.156468	34	29	13	1	0	0	C34H29O13N	CHON	Lignin
BJ_E4	BJ	610.1716013	34	29	10	1	0	0	C34H29O10N	CHON	Lignin
BJ_E4	BJ	562.1868682	34	29	7	1	0	0	C34H29O7N	CHON	Lignin
BJ_E4	BJ	700.2186718	41	35	10	1	0	0	C41H35O10N	CHON	Lignin
BJ_E4	BJ	695.272163	48	41	3	0	0	1	C48H41O3P	CHOP	UnsatHC
BJ_E4	BJ	783.348295	56	48	4	0	0	0	C56H48O4	CHO	UnsatHC
BJ_E4	BJ	676.2368553	42	36	4	3	0	1	C42H36O4N3P	CHONP	UnsatHC
BJ_E4	BJ	673.1205031	35	30	10	0	2	0	C35H30O10S2	CHOS	Lignin
BJ_E4	BJ	660.2419749	42	36	3	3	0	1	C42H36O3N3P	CHONP	UnsatHC
BJ_E4	BJ	574.1608719	35	30	3	1	1	1	C35H30O3NSP	CHONSP	UnsatHC
BJ_E4	BJ	423.1600759	28	24	4	0	0	0	C28H24O4	CHO	Lignin
BJ_E4	BJ	423.14245	28	24	2	0	1	0	C28H24O2S	CHOS	UnsatHC
BJ_E4	BJ	419.1765501	28	24	2	2	0	0	C28H24O2N2	CHON	UnsatHC
BJ_E4	BJ	407.1475149	28	24	1	0	1	0	C28H24OS	CHOS	UnsatHC
BJ_E4	BJ	391.1704173	28	24	2	0	0	0	C28H24O2	CHO	UnsatHC
BJ_E4	BJ	335.0519846	14	12	8	2	0	0	C14H12O8N2	CHON	Lignin
BJ_E4	BJ	335.0342348	14	12	6	2	1	0	C14H12O6N2S	CHONS	Lignin
BJ_E4	BJ	323.0407619	14	12	9	0	0	0	C14H12O9	CHO	Lignin
BJ_E4	BJ	319.0572492	14	12	7	2	0	0	C14H12O7N2	CHON	Lignin
BJ_E4	BJ	319.0394763	14	12	5	2	1	0	C14H12O5N2S	CHONS	Lignin
BJ_E4	BJ	307.0458469	14	12	8	0	0	0	C14H12O8	CHO	Lignin
BJ_E4	BJ	303.0621817	14	12	6	2	0	0	C14H12O6N2	CHON	Lignin
BJ_E4	BJ	291.0510375	14	12	7	0	0	0	C14H12O7	CHO	Lignin
BJ_E4	BJ	291.0331596	14	12	5	0	1	0	C14H12O5S	CHOS	Lignin
BJ_E4	BJ	287.0672827	14	12	5	2	0	0	C14H12O5N2	CHON	Lignin
